generation,mean_fitness,mean_evaluation_count
3575,984.6,286080.0
3576,984.6,286160.0
3577,984.6,286240.0
3578,984.6,286320.0
3579,984.6,286400.0
3580,984.6,286480.0
3581,984.6,286560.0
3582,984.6,286640.0
3583,984.7,286720.0
3584,984.7,286800.0
3585,984.7,286880.0
3586,984.7,286960.0
3587,984.7,287040.0
3588,984.7,287120.0
3589,984.7,287200.0
3590,984.7,287280.0
3591,984.8,287360.0
3592,984.8,287440.0
3593,984.8,287520.0
3594,984.8,287600.0
3595,984.8,287680.0
3596,984.8,287760.0
3597,984.8,287840.0
3598,984.8,287920.0
3599,984.8,288000.0
3600,984.8,288080.0
3601,984.8,288160.0
3602,984.8,288240.0
3603,984.8,288320.0
3604,984.9,288400.0
3605,985.0,288480.0
3606,985.0,288560.0
3607,985.0,288640.0
3608,985.0,288720.0
3609,985.0,288800.0
3610,985.0,288880.0
3611,985.0,288960.0
3612,985.0,289040.0
3613,985.0,289120.0
3614,985.0,289200.0
3615,985.1,289280.0
3616,985.1,289360.0
3617,985.1,289440.0
3618,985.1,289520.0
3619,985.1,289600.0
3620,985.1,289680.0
3621,985.2,289760.0
3622,985.2,289840.0
3623,985.2,289920.0
3624,985.3,290000.0
3625,985.3,290080.0
3626,985.3,290160.0
3627,985.3,290240.0
3628,985.3,290320.0
3629,985.3,290400.0
3630,985.3,290480.0
3631,985.4,290560.0
3632,985.4,290640.0
3633,985.4,290720.0
3634,985.4,290800.0
3635,985.4,290880.0
3636,985.5,290960.0
3637,985.5,291040.0
3638,985.5,291120.0
3639,985.5,291200.0
3640,985.5,291280.0
3641,985.5,291360.0
3642,985.5,291440.0
3643,985.5,291520.0
3644,985.5,291600.0
3645,985.5,291680.0
3646,985.5,291760.0
3647,985.6,291840.0
3648,985.6,291920.0
3649,985.6,292000.0
3650,985.6,292080.0
3651,985.6,292160.0
3652,985.7,292240.0
3653,985.8,292320.0
3654,985.8,292400.0
3655,985.8,292480.0
3656,985.9,292560.0
3657,985.9,292640.0
3658,985.9,292720.0
3659,986.0,292800.0
3660,986.1,292880.0
3661,986.1,292960.0
3662,986.1,293040.0
3663,986.1,293120.0
3664,986.1,293200.0
3665,986.1,293280.0
3666,986.1,293360.0
3667,986.1,293440.0
3668,986.1,293520.0
3669,986.1,293600.0
3670,986.1,293680.0
3671,986.1,293760.0
3672,986.1,293840.0
3673,986.2,293920.0
3674,986.3,294000.0
3675,986.4,294080.0
3676,986.5,294160.0
3677,986.5,294240.0
3678,986.5,294320.0
3679,986.5,294400.0
3680,986.5,294480.0
3681,986.5,294560.0
3682,986.5,294640.0
3683,986.5,294720.0
3684,986.5,294800.0
3685,986.5,294880.0
3686,986.6,294960.0
3687,986.6,295040.0
3688,986.6,295120.0
3689,986.6,295200.0
3690,986.6,295280.0
3691,986.6,295360.0
3692,986.6,295440.0
3693,986.6,295520.0
3694,986.6,295600.0
3695,986.7,295680.0
3696,986.7,295760.0
3697,986.7,295840.0
3698,986.7,295920.0
3699,986.8,296000.0
3700,986.8,296080.0
3701,986.8,296160.0
3702,986.8,296240.0
3703,986.8,296320.0
3704,986.8,296400.0
3705,986.8,296480.0
3706,986.8,296560.0
3707,986.8,296640.0
3708,986.8,296720.0
3709,986.8,296800.0
3710,986.8,296880.0
3711,986.8,296960.0
3712,986.8,297040.0
3713,986.8,297120.0
3714,986.9,297200.0
3715,986.9,297280.0
3716,986.9,297360.0
3717,986.9,297440.0
3718,987.0,297520.0
3719,987.0,297600.0
3720,987.0,297680.0
3721,987.0,297760.0
3722,987.1,297840.0
3723,987.1,297920.0
3724,987.1,298000.0
3725,987.2,298080.0
3726,987.2,298160.0
3727,987.2,298240.0
3728,987.2,298320.0
3729,987.3,298400.0
3730,987.4,298480.0
3731,987.4,298560.0
3732,987.4,298640.0
3733,987.4,298720.0
3734,987.5,298800.0
3735,987.5,298880.0
3736,987.5,298960.0
3737,987.5,299040.0
3738,987.6,299120.0
3739,987.6,299200.0
3740,987.7,299280.0
3741,987.7,299360.0
3742,987.7,299440.0
3743,987.7,299520.0
3744,987.7,299600.0
3745,987.7,299680.0
3746,987.7,299760.0
3747,987.7,299840.0
3748,987.7,299920.0
3749,987.7,300000.0
3750,987.7,300080.0
3751,987.7,300160.0
3752,987.7,300240.0
3753,987.7,300320.0
3754,987.7,300400.0
3755,987.7,300480.0
3756,987.7,300560.0
3757,987.7,300640.0
3758,987.7,300720.0
3759,987.7,300800.0
3760,987.8,300880.0
3761,987.8,300960.0
3762,987.8,301040.0
3763,987.8,301120.0
3764,987.8,301200.0
3765,987.8,301280.0
3766,987.8,301360.0
3767,987.8,301440.0
3768,987.8,301520.0
3769,987.8,301600.0
3770,987.8,301680.0
3771,987.8,301760.0
3772,987.8,301840.0
3773,987.8,301920.0
3774,987.8,302000.0
3775,987.8,302080.0
3776,987.8,302160.0
3777,987.9,302240.0
3778,987.9,302320.0
3779,988.0,302400.0
3780,988.0,302480.0
3781,988.0,302560.0
3782,988.0,302640.0
3783,988.0,302720.0
3784,988.0,302800.0
3785,988.0,302880.0
3786,988.0,302960.0
3787,988.0,303040.0
3788,988.0,303120.0
3789,988.0,303200.0
3790,988.0,303280.0
3791,988.0,303360.0
3792,988.0,303440.0
3793,988.0,303520.0
3794,988.1,303600.0
3795,988.1,303680.0
3796,988.1,303760.0
3797,988.1,303840.0
3798,988.1,303920.0
3799,988.2,304000.0
3800,988.2,304080.0
3801,988.2,304160.0
3802,988.2,304240.0
3803,988.2,304320.0
3804,988.2,304400.0
3805,988.2,304480.0
3806,988.2,304560.0
3807,988.2,304640.0
3808,988.2,304720.0
3809,988.2,304800.0
3810,988.2,304880.0
3811,988.2,304960.0
3812,988.2,305040.0
3813,988.2,305120.0
3814,988.2,305200.0
3815,988.2,305280.0
3816,988.2,305360.0
3817,988.2,305440.0
3818,988.2,305520.0
3819,988.2,305600.0
3820,988.2,305680.0
3821,988.2,305760.0
3822,988.2,305840.0
3823,988.2,305920.0
3824,988.2,306000.0
3825,988.2,306080.0
3826,988.2,306160.0
3827,988.3,306240.0
3828,988.4,306320.0
3829,988.4,306400.0
3830,988.4,306480.0
3831,988.4,306560.0
3832,988.4,306640.0
3833,988.5,306720.0
3834,988.5,306800.0
3835,988.5,306880.0
3836,988.5,306960.0
3837,988.6,307040.0
3838,988.6,307120.0
3839,988.7,307200.0
3840,988.7,307280.0
3841,988.7,307360.0
3842,988.7,307440.0
3843,988.8,307520.0
3844,988.8,307600.0
3845,988.8,307680.0
3846,988.8,307760.0
3847,988.8,307840.0
3848,988.8,307920.0
3849,988.8,308000.0
3850,988.8,308080.0
3851,988.8,308160.0
3852,988.8,308240.0
3853,988.9,308320.0
3854,988.9,308400.0
3855,988.9,308480.0
3856,989.0,308560.0
3857,989.0,308640.0
3858,989.0,308720.0
3859,989.0,308800.0
3860,989.0,308880.0
3861,989.0,308960.0
3862,989.0,309040.0
3863,989.0,309120.0
3864,989.0,309200.0
3865,989.0,309280.0
3866,989.0,309360.0
3867,989.0,309440.0
3868,989.0,309520.0
3869,989.1,309600.0
3870,989.1,309680.0
3871,989.1,309760.0
3872,989.1,309840.0
3873,989.1,309920.0
3874,989.2,310000.0
3875,989.2,310080.0
3876,989.2,310160.0
3877,989.2,310240.0
3878,989.2,310320.0
3879,989.2,310400.0
3880,989.2,310480.0
3881,989.2,310560.0
3882,989.2,310640.0
3883,989.3,310720.0
3884,989.3,310800.0
3885,989.3,310880.0
3886,989.3,310960.0
3887,989.3,311040.0
3888,989.3,311120.0
3889,989.3,311200.0
3890,989.3,311280.0
3891,989.3,311360.0
3892,989.3,311440.0
3893,989.3,311520.0
3894,989.3,311600.0
3895,989.3,311680.0
3896,989.3,311760.0
3897,989.3,311840.0
3898,989.3,311920.0
3899,989.3,312000.0
3900,989.3,312080.0
3901,989.3,312160.0
3902,989.3,312240.0
3903,989.3,312320.0
3904,989.3,312400.0
3905,989.3,312480.0
3906,989.3,312560.0
3907,989.3,312640.0
3908,989.3,312720.0
3909,989.3,312800.0
3910,989.3,312880.0
3911,989.3,312960.0
3912,989.4,313040.0
3913,989.4,313120.0
3914,989.5,313200.0
3915,989.5,313280.0
3916,989.5,313360.0
3917,989.5,313440.0
3918,989.5,313520.0
3919,989.5,313600.0
3920,989.5,313680.0
3921,989.5,313760.0
3922,989.5,313840.0
3923,989.6,313920.0
3924,989.6,314000.0
3925,989.6,314080.0
3926,989.7,314160.0
3927,989.7,314240.0
3928,989.7,314320.0
3929,989.7,314400.0
3930,989.7,314480.0
3931,989.7,314560.0
3932,989.7,314640.0
3933,989.8,314720.0
3934,989.8,314800.0
3935,989.8,314880.0
3936,989.8,314960.0
3937,989.8,315040.0
3938,989.8,315120.0
3939,989.8,315200.0
3940,989.8,315280.0
3941,989.8,315360.0
3942,989.8,315440.0
3943,989.8,315520.0
3944,989.8,315600.0
3945,989.8,315680.0
3946,989.8,315760.0
3947,989.8,315840.0
3948,989.8,315920.0
3949,989.8,316000.0
3950,989.9,316080.0
3951,989.9,316160.0
3952,989.9,316240.0
3953,990.0,316320.0
3954,990.0,316400.0
3955,990.0,316480.0
3956,990.0,316560.0
3957,990.1,316640.0
3958,990.1,316720.0
3959,990.2,316800.0
3960,990.2,316880.0
3961,990.2,316960.0
3962,990.2,317040.0
3963,990.2,317120.0
3964,990.2,317200.0
3965,990.2,317280.0
3966,990.2,317360.0
3967,990.3,317440.0
3968,990.3,317520.0
3969,990.4,317600.0
3970,990.4,317680.0
3971,990.4,317760.0
3972,990.5,317840.0
3973,990.5,317920.0
3974,990.5,318000.0
3975,990.5,318080.0
3976,990.6,318160.0
3977,990.6,318240.0
3978,990.6,318320.0
3979,990.6,318400.0
3980,990.6,318480.0
3981,990.6,318560.0
3982,990.6,318640.0
3983,990.6,318720.0
3984,990.6,318800.0
3985,990.6,318880.0
3986,990.6,318960.0
3987,990.6,319040.0
3988,990.6,319120.0
3989,990.6,319200.0
3990,990.6,319280.0
3991,990.6,319360.0
3992,990.6,319440.0
3993,990.6,319520.0
3994,990.6,319600.0
3995,990.6,319680.0
3996,990.6,319760.0
3997,990.7,319840.0
3998,990.7,319920.0
3999,990.7,320000.0
4000,990.7,320080.0
4001,990.7,320160.0
4002,990.8,320240.0
4003,990.8,320320.0
4004,990.8,320400.0
4005,990.8,320480.0
4006,990.8,320560.0
4007,990.8,320640.0
4008,990.8,320720.0
4009,990.9,320800.0
4010,990.9,320880.0
4011,990.9,320960.0
4012,990.9,321040.0
4013,990.9,321120.0
4014,990.9,321200.0
4015,990.9,321280.0
4016,990.9,321360.0
4017,990.9,321440.0
4018,991.0,321520.0
4019,991.1,321600.0
4020,991.1,321680.0
4021,991.1,321760.0
4022,991.2,321840.0
4023,991.2,321920.0
4024,991.2,322000.0
4025,991.2,322080.0
4026,991.2,322160.0
4027,991.2,322240.0
4028,991.2,322320.0
4029,991.2,322400.0
4030,991.2,322480.0
4031,991.3,322560.0
4032,991.3,322640.0
4033,991.3,322720.0
4034,991.3,322800.0
4035,991.3,322880.0
4036,991.3,322960.0
4037,991.3,323040.0
4038,991.4,323120.0
4039,991.4,323200.0
4040,991.4,323280.0
4041,991.5,323360.0
4042,991.5,323440.0
4043,991.5,323520.0
4044,991.5,323600.0
4045,991.5,323680.0
4046,991.5,323760.0
4047,991.5,323840.0
4048,991.5,323920.0
4049,991.5,324000.0
4050,991.5,324080.0
4051,991.5,324160.0
4052,991.5,324240.0
4053,991.5,324320.0
4054,991.5,324400.0
4055,991.5,324480.0
4056,991.5,324560.0
4057,991.5,324640.0
4058,991.5,324720.0
4059,991.5,324800.0
4060,991.5,324880.0
4061,991.6,324960.0
4062,991.6,325040.0
4063,991.6,325120.0
4064,991.6,325200.0
4065,991.6,325280.0
4066,991.7,325360.0
4067,991.7,325440.0
4068,991.7,325520.0
4069,991.7,325600.0
4070,991.7,325680.0
4071,991.7,325760.0
4072,991.7,325840.0
4073,991.7,325920.0
4074,991.7,326000.0
4075,991.7,326080.0
4076,991.7,326160.0
4077,991.7,326240.0
4078,991.7,326320.0
4079,991.7,326400.0
4080,991.7,326480.0
4081,991.7,326560.0
4082,991.7,326640.0
4083,991.7,326720.0
4084,991.7,326800.0
4085,991.7,326880.0
4086,991.7,326960.0
4087,991.8,327040.0
4088,991.8,327120.0
4089,991.8,327200.0
4090,991.8,327280.0
4091,991.8,327360.0
4092,991.8,327440.0
4093,991.8,327520.0
4094,991.8,327600.0
4095,991.8,327680.0
4096,991.8,327760.0
4097,991.8,327840.0
4098,991.8,327920.0
4099,991.8,328000.0
4100,991.8,328080.0
4101,991.8,328160.0
4102,991.8,328240.0
4103,991.8,328320.0
4104,991.8,328400.0
4105,991.8,328480.0
4106,991.8,328560.0
4107,991.8,328640.0
4108,991.8,328720.0
4109,991.9,328800.0
4110,991.9,328880.0
4111,991.9,328960.0
4112,991.9,329040.0
4113,991.9,329120.0
4114,992.0,329200.0
4115,992.0,329280.0
4116,992.0,329360.0
4117,992.0,329440.0
4118,992.0,329520.0
4119,992.1,329600.0
4120,992.1,329680.0
4121,992.1,329760.0
4122,992.1,329840.0
4123,992.1,329920.0
4124,992.1,330000.0
4125,992.1,330080.0
4126,992.1,330160.0
4127,992.2,330240.0
4128,992.2,330320.0
4129,992.4,330400.0
4130,992.4,330480.0
4131,992.4,330560.0
4132,992.4,330640.0
4133,992.4,330720.0
4134,992.5,330800.0
4135,992.5,330880.0
4136,992.5,330960.0
4137,992.5,331040.0
4138,992.5,331120.0
4139,992.5,331200.0
4140,992.5,331280.0
4141,992.5,331360.0
4142,992.5,331440.0
4143,992.5,331520.0
4144,992.5,331600.0
4145,992.5,331680.0
4146,992.5,331760.0
4147,992.5,331840.0
4148,992.5,331920.0
4149,992.5,332000.0
4150,992.5,332080.0
4151,992.5,332160.0
4152,992.5,332240.0
4153,992.5,332320.0
4154,992.5,332400.0
4155,992.6,332480.0
4156,992.6,332560.0
4157,992.6,332640.0
4158,992.6,332720.0
4159,992.6,332800.0
4160,992.6,332880.0
4161,992.6,332960.0
4162,992.7,333040.0
4163,992.7,333120.0
4164,992.7,333200.0
4165,992.7,333280.0
4166,992.7,333360.0
4167,992.8,333440.0
4168,992.8,333520.0
4169,992.8,333600.0
4170,992.8,333680.0
4171,992.9,333760.0
4172,992.9,333840.0
4173,992.9,333920.0
4174,992.9,334000.0
4175,992.9,334080.0
4176,992.9,334160.0
4177,992.9,334240.0
4178,992.9,334320.0
4179,992.9,334400.0
4180,992.9,334480.0
4181,993.0,334560.0
4182,993.0,334640.0
4183,993.0,334720.0
4184,993.0,334800.0
4185,993.0,334880.0
4186,993.0,334960.0
4187,993.0,335040.0
4188,993.0,335120.0
4189,993.0,335200.0
4190,993.0,335280.0
4191,993.0,335360.0
4192,993.1,335440.0
4193,993.1,335520.0
4194,993.1,335600.0
4195,993.1,335680.0
4196,993.1,335760.0
4197,993.1,335840.0
4198,993.1,335920.0
4199,993.1,336000.0
4200,993.2,336080.0
4201,993.2,336160.0
4202,993.2,336240.0
4203,993.2,336320.0
4204,993.2,336400.0
4205,993.2,336480.0
4206,993.2,336560.0
4207,993.2,336640.0
4208,993.2,336720.0
4209,993.2,336800.0
4210,993.2,336880.0
4211,993.2,336960.0
4212,993.3,337040.0
4213,993.3,337120.0
4214,993.3,337200.0
4215,993.3,337280.0
4216,993.4,337360.0
4217,993.4,337440.0
4218,993.4,337520.0
4219,993.4,337600.0
4220,993.4,337680.0
4221,993.4,337760.0
4222,993.4,337840.0
4223,993.4,337920.0
4224,993.4,338000.0
4225,993.4,338080.0
4226,993.4,338160.0
4227,993.4,338240.0
4228,993.4,338320.0
4229,993.4,338400.0
4230,993.4,338480.0
4231,993.4,338560.0
4232,993.4,338640.0
4233,993.4,338720.0
4234,993.5,338800.0
4235,993.6,338880.0
4236,993.6,338960.0
4237,993.6,339040.0
4238,993.6,339120.0
4239,993.6,339200.0
4240,993.6,339280.0
4241,993.6,339360.0
4242,993.6,339440.0
4243,993.6,339520.0
4244,993.6,339600.0
4245,993.6,339680.0
4246,993.6,339760.0
4247,993.6,339840.0
4248,993.6,339920.0
4249,993.7,340000.0
4250,993.7,340080.0
4251,993.7,340160.0
4252,993.7,340240.0
4253,993.7,340320.0
4254,993.7,340400.0
4255,993.7,340480.0
4256,993.7,340560.0
4257,993.7,340640.0
4258,993.7,340720.0
4259,993.7,340800.0
4260,993.7,340880.0
4261,993.7,340960.0
4262,993.7,341040.0
4263,993.7,341120.0
4264,993.7,341200.0
4265,993.7,341280.0
4266,993.7,341360.0
4267,993.7,341440.0
4268,993.7,341520.0
4269,993.7,341600.0
4270,993.7,341680.0
4271,993.7,341760.0
4272,993.7,341840.0
4273,993.7,341920.0
4274,993.7,342000.0
4275,993.7,342080.0
4276,993.7,342160.0
4277,993.7,342240.0
4278,993.7,342320.0
4279,993.8,342400.0
4280,993.8,342480.0
4281,993.8,342560.0
4282,993.9,342640.0
4283,993.9,342720.0
4284,993.9,342800.0
4285,993.9,342880.0
4286,993.9,342960.0
4287,993.9,343040.0
4288,993.9,343120.0
4289,993.9,343200.0
4290,993.9,343280.0
4291,993.9,343360.0
4292,993.9,343440.0
4293,993.9,343520.0
4294,993.9,343600.0
4295,993.9,343680.0
4296,993.9,343760.0
4297,993.9,343840.0
4298,993.9,343920.0
4299,993.9,344000.0
4300,993.9,344080.0
4301,993.9,344160.0
4302,993.9,344240.0
4303,993.9,344320.0
4304,993.9,344400.0
4305,993.9,344480.0
4306,993.9,344560.0
4307,993.9,344640.0
4308,993.9,344720.0
4309,994.0,344800.0
4310,994.0,344880.0
4311,994.0,344960.0
4312,994.0,345040.0
4313,994.0,345120.0
4314,994.0,345200.0
4315,994.1,345280.0
4316,994.1,345360.0
4317,994.1,345440.0
4318,994.1,345520.0
4319,994.1,345600.0
4320,994.1,345680.0
4321,994.1,345760.0
4322,994.1,345840.0
4323,994.1,345920.0
4324,994.1,346000.0
4325,994.1,346080.0
4326,994.1,346160.0
4327,994.2,346240.0
4328,994.2,346320.0
4329,994.2,346400.0
4330,994.3,346480.0
4331,994.3,346560.0
4332,994.3,346640.0
4333,994.3,346720.0
4334,994.3,346800.0
4335,994.3,346880.0
4336,994.3,346960.0
4337,994.3,347040.0
4338,994.3,347120.0
4339,994.3,347200.0
4340,994.3,347280.0
4341,994.3,347360.0
4342,994.3,347440.0
4343,994.3,347520.0
4344,994.3,347600.0
4345,994.3,347680.0
4346,994.4,347760.0
4347,994.4,347840.0
4348,994.4,347920.0
4349,994.4,348000.0
4350,994.4,348080.0
4351,994.4,348160.0
4352,994.4,348240.0
4353,994.4,348320.0
4354,994.4,348400.0
4355,994.4,348480.0
4356,994.4,348560.0
4357,994.4,348640.0
4358,994.4,348720.0
4359,994.4,348800.0
4360,994.4,348880.0
4361,994.5,348960.0
4362,994.6,349040.0
4363,994.6,349120.0
4364,994.7,349200.0
4365,994.7,349280.0
4366,994.7,349360.0
4367,994.7,349440.0
4368,994.7,349520.0
4369,994.7,349600.0
4370,994.7,349680.0
4371,994.7,349760.0
4372,994.7,349840.0
4373,994.7,349920.0
4374,994.7,350000.0
4375,994.7,350080.0
4376,994.7,350160.0
4377,994.8,350240.0
4378,994.8,350320.0
4379,994.8,350400.0
4380,994.8,350480.0
4381,994.8,350560.0
4382,994.8,350640.0
4383,994.8,350720.0
4384,994.8,350800.0
4385,994.8,350880.0
4386,994.9,350960.0
4387,994.9,351040.0
4388,995.0,351120.0
4389,995.0,351200.0
4390,995.0,351280.0
4391,995.0,351360.0
4392,995.0,351440.0
4393,995.0,351520.0
4394,995.0,351600.0
4395,995.0,351680.0
4396,995.0,351760.0
4397,995.0,351840.0
4398,995.0,351920.0
4399,995.0,352000.0
4400,995.0,352080.0
4401,995.0,352160.0
4402,995.0,352240.0
4403,995.0,352320.0
4404,995.1,352400.0
4405,995.1,352480.0
4406,995.1,352560.0
4407,995.2,352640.0
4408,995.2,352720.0
4409,995.2,352800.0
4410,995.2,352880.0
4411,995.2,352960.0
4412,995.2,353040.0
4413,995.2,353120.0
4414,995.2,353200.0
4415,995.2,353280.0
4416,995.2,353360.0
4417,995.2,353440.0
4418,995.2,353520.0
4419,995.2,353600.0
4420,995.2,353680.0
4421,995.2,353760.0
4422,995.3,353840.0
4423,995.3,353920.0
4424,995.3,354000.0
4425,995.3,354080.0
4426,995.3,354160.0
4427,995.3,354240.0
4428,995.3,354320.0
4429,995.3,354400.0
4430,995.3,354480.0
4431,995.3,354560.0
4432,995.3,354640.0
4433,995.3,354720.0
4434,995.3,354800.0
4435,995.3,354880.0
4436,995.3,354960.0
4437,995.3,355040.0
4438,995.3,355120.0
4439,995.3,355200.0
4440,995.3,355280.0
4441,995.3,355360.0
4442,995.3,355440.0
4443,995.4,355520.0
4444,995.4,355600.0
4445,995.4,355680.0
4446,995.4,355760.0
4447,995.4,355840.0
4448,995.4,355920.0
4449,995.5,356000.0
4450,995.5,356080.0
4451,995.5,356160.0
4452,995.5,356240.0
4453,995.5,356320.0
4454,995.5,356400.0
4455,995.5,356480.0
4456,995.5,356560.0
4457,995.5,356640.0
4458,995.6,356720.0
4459,995.6,356800.0
4460,995.6,356880.0
4461,995.6,356960.0
4462,995.7,357040.0
4463,995.7,357120.0
4464,995.7,357200.0
4465,995.7,357280.0
4466,995.7,357360.0
4467,995.7,357440.0
4468,995.7,357520.0
4469,995.8,357600.0
4470,995.8,357680.0
4471,995.8,357760.0
4472,995.8,357840.0
4473,995.8,357920.0
4474,995.8,358000.0
4475,995.8,358080.0
4476,995.8,358160.0
4477,995.8,358240.0
4478,995.8,358320.0
4479,995.9,358400.0
4480,995.9,358480.0
4481,995.9,358560.0
4482,995.9,358640.0
4483,996.0,358720.0
4484,996.0,358800.0
4485,996.0,358880.0
4486,996.0,358960.0
4487,996.0,359040.0
4488,996.0,359120.0
4489,996.0,359200.0
4490,996.0,359280.0
4491,996.0,359360.0
4492,996.0,359440.0
4493,996.0,359520.0
4494,996.0,359600.0
4495,996.0,359680.0
4496,996.0,359760.0
4497,996.1,359840.0
4498,996.1,359920.0
4499,996.1,360000.0
4500,996.1,360080.0
4501,996.1,360160.0
4502,996.1,360240.0
4503,996.1,360320.0
4504,996.1,360400.0
4505,996.1,360480.0
4506,996.1,360560.0
4507,996.1,360640.0
4508,996.1,360720.0
4509,996.1,360800.0
4510,996.1,360880.0
4511,996.1,360960.0
4512,996.1,361040.0
4513,996.1,361120.0
4514,996.1,361200.0
4515,996.1,361280.0
4516,996.1,361360.0
4517,996.1,361440.0
4518,996.1,361520.0
4519,996.1,361600.0
4520,996.1,361680.0
4521,996.1,361760.0
4522,996.1,361840.0
4523,996.1,361920.0
4524,996.1,362000.0
4525,996.1,362080.0
4526,996.1,362160.0
4527,996.1,362240.0
4528,996.1,362320.0
4529,996.1,362400.0
4530,996.1,362480.0
4531,996.1,362560.0
4532,996.1,362640.0
4533,996.1,362720.0
4534,996.1,362800.0
4535,996.1,362880.0
4536,996.1,362960.0
4537,996.1,363040.0
4538,996.1,363120.0
4539,996.1,363200.0
4540,996.1,363280.0
4541,996.1,363360.0
4542,996.1,363440.0
4543,996.1,363520.0
4544,996.1,363600.0
4545,996.1,363680.0
4546,996.1,363760.0
4547,996.1,363840.0
4548,996.1,363920.0
4549,996.1,364000.0
4550,996.1,364080.0
4551,996.1,364160.0
4552,996.1,364240.0
4553,996.1,364320.0
4554,996.1,364400.0
4555,996.1,364480.0
4556,996.1,364560.0
4557,996.1,364640.0
4558,996.1,364720.0
4559,996.1,364800.0
4560,996.1,364880.0
4561,996.1,364960.0
4562,996.1,365040.0
4563,996.1,365120.0
4564,996.1,365200.0
4565,996.1,365280.0
4566,996.1,365360.0
4567,996.1,365440.0
4568,996.1,365520.0
4569,996.1,365600.0
4570,996.1,365680.0
4571,996.1,365760.0
4572,996.1,365840.0
4573,996.1,365920.0
4574,996.1,366000.0
4575,996.1,366080.0
4576,996.1,366160.0
4577,996.2,366240.0
4578,996.2,366320.0
4579,996.2,366400.0
4580,996.2,366480.0
4581,996.2,366560.0
4582,996.2,366640.0
4583,996.2,366720.0
4584,996.2,366800.0
4585,996.2,366880.0
4586,996.2,366960.0
4587,996.2,367040.0
4588,996.2,367120.0
4589,996.2,367200.0
4590,996.2,367280.0
4591,996.2,367360.0
4592,996.2,367440.0
4593,996.2,367520.0
4594,996.2,367600.0
4595,996.2,367680.0
4596,996.2,367760.0
4597,996.2,367840.0
4598,996.2,367920.0
4599,996.2,368000.0
4600,996.2,368080.0
4601,996.2,368160.0
4602,996.2,368240.0
4603,996.2,368320.0
4604,996.2,368400.0
4605,996.2,368480.0
4606,996.2,368560.0
4607,996.2,368640.0
4608,996.3,368720.0
4609,996.3,368800.0
4610,996.3,368880.0
4611,996.3,368960.0
4612,996.3,369040.0
4613,996.3,369120.0
4614,996.3,369200.0
4615,996.3,369280.0
4616,996.3,369360.0
4617,996.3,369440.0
4618,996.3,369520.0
4619,996.3,369600.0
4620,996.3,369680.0
4621,996.3,369760.0
4622,996.3,369840.0
4623,996.3,369920.0
4624,996.3,370000.0
4625,996.3,370080.0
4626,996.4,370160.0
4627,996.4,370240.0
4628,996.4,370320.0
4629,996.4,370400.0
4630,996.4,370480.0
4631,996.4,370560.0
4632,996.5,370640.0
4633,996.6,370720.0
4634,996.7,370800.0
4635,996.7,370880.0
4636,996.7,370960.0
4637,996.7,371040.0
4638,996.7,371120.0
4639,996.7,371200.0
4640,996.8,371280.0
4641,996.8,371360.0
4642,996.8,371440.0
4643,996.8,371520.0
4644,996.8,371600.0
4645,996.8,371680.0
4646,996.8,371760.0
4647,996.8,371840.0
4648,996.8,371920.0
4649,996.8,372000.0
4650,996.8,372080.0
4651,996.8,372160.0
4652,996.8,372240.0
4653,996.8,372320.0
4654,996.8,372400.0
4655,996.8,372480.0
4656,996.8,372560.0
4657,996.8,372640.0
4658,996.8,372720.0
4659,996.8,372800.0
4660,996.9,372880.0
4661,996.9,372960.0
4662,996.9,373040.0
4663,996.9,373120.0
4664,996.9,373200.0
4665,996.9,373280.0
4666,996.9,373360.0
4667,996.9,373440.0
4668,996.9,373520.0
4669,996.9,373600.0
4670,996.9,373680.0
4671,997.0,373760.0
4672,997.0,373840.0
4673,997.0,373920.0
4674,997.0,374000.0
4675,997.0,374080.0
4676,997.0,374160.0
4677,997.0,374240.0
4678,997.0,374320.0
4679,997.0,374400.0
4680,997.0,374480.0
4681,997.0,374560.0
4682,997.0,374640.0
4683,997.0,374720.0
4684,997.0,374800.0
4685,997.0,374880.0
4686,997.0,374960.0
4687,997.0,375040.0
4688,997.0,375120.0
4689,997.0,375200.0
4690,997.0,375280.0
4691,997.0,375360.0
4692,997.0,375440.0
4693,997.0,375520.0
4694,997.0,375600.0
4695,997.0,375680.0
4696,997.1,375760.0
4697,997.1,375840.0
4698,997.1,375920.0
4699,997.1,376000.0
4700,997.2,376080.0
4701,997.2,376160.0
4702,997.2,376240.0
4703,997.2,376320.0
4704,997.2,376400.0
4705,997.2,376480.0
4706,997.2,376560.0
4707,997.2,376640.0
4708,997.2,376720.0
4709,997.2,376800.0
4710,997.2,376880.0
4711,997.2,376960.0
4712,997.2,377040.0
4713,997.2,377120.0
4714,997.2,377200.0
4715,997.3,377280.0
4716,997.3,377360.0
4717,997.3,377440.0
4718,997.3,377520.0
4719,997.3,377600.0
4720,997.3,377680.0
4721,997.3,377760.0
4722,997.3,377840.0
4723,997.3,377920.0
4724,997.3,378000.0
4725,997.3,378080.0
4726,997.3,378160.0
4727,997.3,378240.0
4728,997.3,378320.0
4729,997.3,378400.0
4730,997.3,378480.0
4731,997.3,378560.0
4732,997.3,378640.0
4733,997.3,378720.0
4734,997.3,378800.0
4735,997.3,378880.0
4736,997.3,378960.0
4737,997.3,379040.0
4738,997.3,379120.0
4739,997.3,379200.0
